index;groups;target
82;21;159.2929293
83;21;161.2121212
84;21;163.1313131
85;21;165.0505051
86;21;166.969697
87;21;168.8888889
88;21;170.8080808
89;21;172.7272727
90;21;174.6464646
91;21;176.5656566
92;21;178.4848485
93;21;180.4040404
94;21;182.3232323
95;21;184.2424242
96;21;186.1616162
97;21;188.0808081
98;21;190
0;22;1.538461538
1;22;3.076923077
2;22;4.615384615
3;22;6.153846154
4;22;7.692307692
5;22;9.230769231
6;22;10.76923077
7;22;12.30769231
8;22;13.84615385
9;22;15.38461538
10;22;16.92307692
11;22;18.46153846
12;22;20
13;22;21.53846154
14;22;23.07692308
15;22;24.61538462
16;22;26.15384615
17;22;27.69230769
18;22;29.23076923
19;22;30.76923077
20;22;32.30769231
21;22;33.84615385
22;22;35.38461538
23;22;36.92307692
24;22;38.46153846
25;22;40
26;22;41.53846154
27;22;43.07692308
28;22;44.61538462
29;22;46.15384615
30;22;47.69230769
31;22;49.23076923
32;22;50.76923077
33;22;52.30769231
34;22;53.84615385
35;22;55.38461538
36;22;56.92307692
37;22;58.46153846
38;22;60
39;22;61.53846154
40;22;63.07692308
41;22;64.61538462
42;22;66.15384615
43;22;67.69230769
44;22;69.23076923
45;22;70.76923077
46;22;72.30769231
47;22;73.84615385
48;22;75.38461538
49;22;76.92307692
50;22;78.46153846
51;22;80
52;22;81.53846154
53;22;83.07692308
54;22;84.61538462
55;22;86.15384615
56;22;87.69230769
57;22;89.23076923
58;22;90.76923077
59;22;92.30769231
60;22;93.84615385
61;22;95.38461538
62;22;96.92307692
63;22;98.46153846
64;22;100
65;22;101.5384615
66;22;103.0769231
67;22;104.6153846
68;22;106.1538462
69;22;107.6923077
70;22;109.2307692
71;22;110.7692308
72;22;112.3076923
73;22;113.8461538
74;22;115.3846154
75;22;116.9230769
76;22;118.4615385
77;22;120
78;22;121.5384615
79;22;123.0769231
80;22;124.6153846
81;22;126.1538462
82;22;127.6923077
83;22;129.2307692
84;22;130.7692308
85;22;132.3076923
86;22;133.8461538
87;22;135.3846154
88;22;136.9230769
89;22;138.4615385
90;22;140
91;22;141.5384615
92;22;143.0769231
93;22;144.6153846
94;22;146.1538462
95;22;147.6923077
96;22;149.2307692
97;22;150.7692308
98;22;152.3076923
99;22;153.8461538
100;22;155.3846154
101;22;156.9230769
102;22;158.4615385
103;22;160
0;23;1.404958678
1;23;2.809917355
2;23;4.214876033
3;23;5.619834711
4;23;7.024793388
5;23;8.429752066
6;23;9.834710744
7;23;11.23966942
8;23;12.6446281
9;23;14.04958678
10;23;15.45454545
11;23;16.85950413
12;23;18.26446281
13;23;19.66942149
14;23;21.07438017
15;23;22.47933884
16;23;23.88429752
17;23;25.2892562
18;23;26.69421488
19;23;28.09917355
20;23;29.50413223
21;23;30.90909091
22;23;32.31404959
23;23;33.71900826
24;23;35.12396694
25;23;36.52892562
26;23;37.9338843
27;23;39.33884298
28;23;40.74380165
29;23;42.14876033
30;23;43.55371901
31;23;44.95867769
32;23;46.36363636
33;23;47.76859504
34;23;49.17355372
35;23;50.5785124
36;23;51.98347107
37;23;53.38842975
38;23;54.79338843
39;23;56.19834711
40;23;57.60330579
41;23;59.00826446
42;23;60.41322314
43;23;61.81818182
44;23;63.2231405
45;23;64.62809917
46;23;66.03305785
47;23;67.43801653
48;23;68.84297521
49;23;70.24793388
50;23;71.65289256
51;23;73.05785124
52;23;74.46280992
53;23;75.8677686
54;23;77.27272727
55;23;78.67768595
56;23;80.08264463
57;23;81.48760331
58;23;82.89256198
59;23;84.29752066
60;23;85.70247934
61;23;87.10743802
62;23;88.51239669
63;23;89.91735537
64;23;91.32231405
65;23;92.72727273
66;23;94.1322314
67;23;95.53719008
68;23;96.94214876
69;23;98.34710744
70;23;99.75206612
71;23;101.1570248
72;23;102.5619835
73;23;103.9669421
74;23;105.3719008
75;23;106.7768595
76;23;108.1818182
77;23;109.5867769
78;23;110.9917355
79;23;112.3966942
80;23;113.8016529
81;23;115.2066116
82;23;116.6115702
83;23;118.0165289
84;23;119.4214876
85;23;120.8264463
86;23;122.231405
87;23;123.6363636
88;23;125.0413223
89;23;126.446281
90;23;127.8512397
91;23;129.2561983
92;23;130.661157
93;23;132.0661157
94;23;133.4710744
95;23;134.8760331
96;23;136.2809917
97;23;137.6859504
98;23;139.0909091
99;23;140.4958678
100;23;141.9008264
101;23;143.3057851
102;23;144.7107438
103;23;146.1157025
104;23;147.5206612
105;23;148.9256198
106;23;150.3305785
107;23;151.7355372
108;23;153.1404959
109;23;154.5454545
110;23;155.9504132
111;23;157.3553719
112;23;158.7603306
113;23;160.1652893
114;23;161.5702479
115;23;162.9752066
116;23;164.3801653
117;23;165.785124
118;23;167.1900826
119;23;168.5950413
120;23;170
0;24;1.19047619
1;24;2.380952381
2;24;3.571428571
3;24;4.761904762
4;24;5.952380952
5;24;7.142857143
6;24;8.333333333
7;24;9.523809524
8;24;10.71428571
9;24;11.9047619
10;24;13.0952381
11;24;14.28571429
12;24;15.47619048
13;24;16.66666667
14;24;17.85714286
15;24;19.04761905
16;24;20.23809524
17;24;21.42857143
18;24;22.61904762
19;24;23.80952381
20;24;25
21;24;26.19047619
22;24;27.38095238
23;24;28.57142857
24;24;29.76190476
25;24;30.95238095
26;24;32.14285714
27;24;33.33333333
28;24;34.52380952
29;24;35.71428571
30;24;36.9047619
31;24;38.0952381
32;24;39.28571429
33;24;40.47619048
34;24;41.66666667
35;24;42.85714286
36;24;44.04761905
37;24;45.23809524
38;24;46.42857143
39;24;47.61904762
40;24;48.80952381
41;24;50
42;24;51.19047619
43;24;52.38095238
44;24;53.57142857
45;24;54.76190476
46;24;55.95238095
47;24;57.14285714
48;24;58.33333333
49;24;59.52380952
50;24;60.71428571
51;24;61.9047619
52;24;63.0952381
53;24;64.28571429
54;24;65.47619048
55;24;66.66666667
56;24;67.85714286
57;24;69.04761905
58;24;70.23809524
59;24;71.42857143
60;24;72.61904762
61;24;73.80952381
62;24;75
63;24;76.19047619
64;24;77.38095238
65;24;78.57142857
66;24;79.76190476
67;24;80.95238095
68;24;82.14285714
69;24;83.33333333
70;24;84.52380952
71;24;85.71428571
72;24;86.9047619
73;24;88.0952381
74;24;89.28571429
75;24;90.47619048
76;24;91.66666667
77;24;92.85714286
78;24;94.04761905
79;24;95.23809524
80;24;96.42857143
81;24;97.61904762
82;24;98.80952381
83;24;100
84;24;101.1904762
85;24;102.3809524
86;24;103.5714286
87;24;104.7619048
88;24;105.952381
89;24;107.1428571
90;24;108.3333333
91;24;109.5238095
92;24;110.7142857
93;24;111.9047619
94;24;113.0952381
95;24;114.2857143
96;24;115.4761905
97;24;116.6666667
98;24;117.8571429
99;24;119.047619
100;24;120.2380952
101;24;121.4285714
102;24;122.6190476
103;24;123.8095238
104;24;125
105;24;126.1904762
106;24;127.3809524
107;24;128.5714286
108;24;129.7619048
109;24;130.952381
110;24;132.1428571
111;24;133.3333333
112;24;134.5238095
113;24;135.7142857
114;24;136.9047619
115;24;138.0952381
116;24;139.2857143
117;24;140.4761905
118;24;141.6666667
119;24;142.8571429
120;24;144.047619
121;24;145.2380952
122;24;146.4285714
123;24;147.6190476
124;24;148.8095238
125;24;150
0;25;1.86440678
1;25;3.728813559
2;25;5.593220339
3;25;7.457627119
4;25;9.322033898
5;25;11.18644068
6;25;13.05084746
7;25;14.91525424
8;25;16.77966102
9;25;18.6440678
10;25;20.50847458
11;25;22.37288136
12;25;24.23728814
13;25;26.10169492
14;25;27.96610169
15;25;29.83050847
16;25;31.69491525
17;25;33.55932203
18;25;35.42372881
19;25;37.28813559
20;25;39.15254237
21;25;41.01694915
22;25;42.88135593
23;25;44.74576271
24;25;46.61016949
25;25;48.47457627
26;25;50.33898305
27;25;52.20338983
28;25;54.06779661
29;25;55.93220339
30;25;57.79661017
31;25;59.66101695
32;25;61.52542373
33;25;63.38983051
34;25;65.25423729
35;25;67.11864407
36;25;68.98305085
37;25;70.84745763
38;25;72.71186441
39;25;74.57627119
40;25;76.44067797
41;25;78.30508475
42;25;80.16949153
43;25;82.03389831
44;25;83.89830508
45;25;85.76271186
46;25;87.62711864
47;25;89.49152542
48;25;91.3559322
49;25;93.22033898
50;25;95.08474576
51;25;96.94915254
52;25;98.81355932
53;25;100.6779661
54;25;102.5423729
55;25;104.4067797
56;25;106.2711864
57;25;108.1355932
58;25;110
59;25;111.8644068
60;25;113.7288136
61;25;115.5932203
62;25;117.4576271
63;25;119.3220339
64;25;121.1864407
65;25;123.0508475
66;25;124.9152542
67;25;126.779661
68;25;128.6440678
69;25;130.5084746
70;25;132.3728814
71;25;134.2372881
72;25;136.1016949
73;25;137.9661017
74;25;139.8305085
75;25;141.6949153
76;25;143.559322
77;25;145.4237288
78;25;147.2881356
79;25;149.1525424
80;25;151.0169492
81;25;152.8813559
82;25;154.7457627
83;25;156.6101695
84;25;158.4745763
85;25;160.3389831
86;25;162.2033898
87;25;164.0677966
88;25;165.9322034
89;25;167.7966102
90;25;169.6610169
91;25;171.5254237
92;25;173.3898305
93;25;175.2542373
94;25;177.1186441
95;25;178.9830508
96;25;180.8474576
97;25;182.7118644
98;25;184.5762712
99;25;186.440678
100;25;188.3050847
101;25;190.1694915
102;25;192.0338983
103;25;193.8983051
104;25;195.7627119
105;25;197.6271186
106;25;199.4915254
107;25;201.3559322
108;25;203.220339
109;25;205.0847458
110;25;206.9491525
111;25;208.8135593
112;25;210.6779661
113;25;212.5423729
114;25;214.4067797
115;25;216.2711864
116;25;218.1355932
117;25;220
0;26;1.287878788
1;26;2.575757576
2;26;3.863636364
3;26;5.151515152
4;26;6.439393939
5;26;7.727272727
6;26;9.015151515
7;26;10.3030303
8;26;11.59090909
9;26;12.87878788
10;26;14.16666667
11;26;15.45454545
12;26;16.74242424
13;26;18.03030303
14;26;19.31818182
15;26;20.60606061
16;26;21.89393939
17;26;23.18181818
18;26;24.46969697
19;26;25.75757576
20;26;27.04545455
21;26;28.33333333
22;26;29.62121212
23;26;30.90909091
24;26;32.1969697
25;26;33.48484848
26;26;34.77272727
27;26;36.06060606
28;26;37.34848485
29;26;38.63636364
30;26;39.92424242
31;26;41.21212121
32;26;42.5
33;26;43.78787879
34;26;45.07575758
35;26;46.36363636
36;26;47.65151515
37;26;48.93939394
38;26;50.22727273
39;26;51.51515152
40;26;52.8030303
41;26;54.09090909
42;26;55.37878788
43;26;56.66666667
44;26;57.95454545
45;26;59.24242424
46;26;60.53030303
47;26;61.81818182
48;26;63.10606061
49;26;64.39393939
50;26;65.68181818
51;26;66.96969697
52;26;68.25757576
53;26;69.54545455
54;26;70.83333333
55;26;72.12121212
56;26;73.40909091
57;26;74.6969697
58;26;75.98484848
59;26;77.27272727
60;26;78.56060606
61;26;79.84848485
62;26;81.13636364
63;26;82.42424242
64;26;83.71212121
65;26;85
66;26;86.28787879
67;26;87.57575758
68;26;88.86363636
69;26;90.15151515
70;26;91.43939394
71;26;92.72727273
72;26;94.01515152
73;26;95.3030303
74;26;96.59090909
75;26;97.87878788
76;26;99.16666667
77;26;100.4545455
78;26;101.7424242
79;26;103.030303
80;26;104.3181818
81;26;105.6060606
82;26;106.8939394
83;26;108.1818182
84;26;109.469697
85;26;110.7575758
86;26;112.0454545
87;26;113.3333333
88;26;114.6212121
89;26;115.9090909
90;26;117.1969697
91;26;118.4848485
92;26;119.7727273
93;26;121.0606061
94;26;122.3484848
95;26;123.6363636
96;26;124.9242424
97;26;126.2121212
98;26;127.5
99;26;128.7878788
100;26;130.0757576
101;26;131.3636364
102;26;132.6515152
103;26;133.9393939
104;26;135.2272727
105;26;136.5151515
106;26;137.8030303
107;26;139.0909091
108;26;140.3787879
109;26;141.6666667
110;26;142.9545455
111;26;144.2424242
112;26;145.530303
113;26;146.8181818
114;26;148.1060606
115;26;149.3939394
116;26;150.6818182
117;26;151.969697
118;26;153.2575758
119;26;154.5454545
120;26;155.8333333
121;26;157.1212121
122;26;158.4090909
123;26;159.6969697
124;26;160.9848485
125;26;162.2727273
126;26;163.5606061
127;26;164.8484848
128;26;166.1363636
129;26;167.4242424
130;26;168.7121212
131;26;170
0;27;1.353383459
1;27;2.706766917
2;27;4.060150376
3;27;5.413533835
4;27;6.766917293
5;27;8.120300752
6;27;9.473684211
7;27;10.82706767
8;27;12.18045113
9;27;13.53383459
10;27;14.88721805
11;27;16.2406015
12;27;17.59398496
13;27;18.94736842
14;27;20.30075188
15;27;21.65413534
16;27;23.0075188
17;27;24.36090226
18;27;25.71428571
19;27;27.06766917
20;27;28.42105263
21;27;29.77443609
22;27;31.12781955
23;27;32.48120301
24;27;33.83458647
25;27;35.18796992
26;27;36.54135338
27;27;37.89473684
28;27;39.2481203
29;27;40.60150376
30;27;41.95488722
31;27;43.30827068
32;27;44.66165414
33;27;46.01503759
34;27;47.36842105
35;27;48.72180451
36;27;50.07518797
37;27;51.42857143
38;27;52.78195489
39;27;54.13533835
40;27;55.4887218
41;27;56.84210526
42;27;58.19548872
43;27;59.54887218
44;27;60.90225564
45;27;62.2556391
46;27;63.60902256
47;27;64.96240602
48;27;66.31578947
49;27;67.66917293
50;27;69.02255639
51;27;70.37593985
52;27;71.72932331
53;27;73.08270677
54;27;74.43609023
55;27;75.78947368
56;27;77.14285714
57;27;78.4962406
58;27;79.84962406
59;27;81.20300752
60;27;82.55639098
61;27;83.90977444
62;27;85.26315789
63;27;86.61654135
64;27;87.96992481
65;27;89.32330827
66;27;90.67669173
67;27;92.03007519
68;27;93.38345865
69;27;94.73684211
70;27;96.09022556
71;27;97.44360902
72;27;98.79699248
73;27;100.1503759
74;27;101.5037594
75;27;102.8571429
76;27;104.2105263
77;27;105.5639098
78;27;106.9172932
79;27;108.2706767
80;27;109.6240602
81;27;110.9774436
82;27;112.3308271
83;27;113.6842105
84;27;115.037594
85;27;116.3909774
86;27;117.7443609
87;27;119.0977444
88;27;120.4511278
89;27;121.8045113
90;27;123.1578947
91;27;124.5112782
92;27;125.8646617
93;27;127.2180451
94;27;128.5714286
95;27;129.924812
96;27;131.2781955
97;27;132.6315789
98;27;133.9849624
99;27;135.3383459
100;27;136.6917293
101;27;138.0451128
102;27;139.3984962
103;27;140.7518797
104;27;142.1052632
105;27;143.4586466
106;27;144.8120301
107;27;146.1654135
108;27;147.518797
109;27;148.8721805
110;27;150.2255639
111;27;151.5789474
112;27;152.9323308
113;27;154.2857143
114;27;155.6390977
115;27;156.9924812
116;27;158.3458647
117;27;159.6992481
118;27;161.0526316
119;27;162.406015
120;27;163.7593985
121;27;165.112782
122;27;166.4661654
123;27;167.8195489
124;27;169.1729323
125;27;170.5263158
126;27;171.8796992
127;27;173.2330827
128;27;174.5864662
129;27;175.9398496
130;27;177.2932331
131;27;178.6466165
132;27;180
0;28;1.313868613
1;28;2.627737226
2;28;3.941605839
3;28;5.255474453
4;28;6.569343066
5;28;7.883211679
6;28;9.197080292
7;28;10.51094891
8;28;11.82481752
9;28;13.13868613
10;28;14.45255474
11;28;15.76642336
12;28;17.08029197
13;28;18.39416058
14;28;19.7080292
15;28;21.02189781
16;28;22.33576642
17;28;23.64963504
18;28;24.96350365
19;28;26.27737226
20;28;27.59124088
21;28;28.90510949
22;28;30.2189781
23;28;31.53284672
24;28;32.84671533
25;28;34.16058394
26;28;35.47445255
27;28;36.78832117
28;28;38.10218978
29;28;39.41605839
30;28;40.72992701
31;28;42.04379562
32;28;43.35766423
33;28;44.67153285
34;28;45.98540146
35;28;47.29927007
36;28;48.61313869
37;28;49.9270073
38;28;51.24087591
39;28;52.55474453
40;28;53.86861314
41;28;55.18248175
42;28;56.49635036
43;28;57.81021898
44;28;59.12408759
45;28;60.4379562
46;28;61.75182482
47;28;63.06569343
48;28;64.37956204
49;28;65.69343066
50;28;67.00729927
51;28;68.32116788
52;28;69.6350365
53;28;70.94890511
54;28;72.26277372
55;28;73.57664234
56;28;74.89051095
57;28;76.20437956
58;28;77.51824818
59;28;78.83211679
60;28;80.1459854
61;28;81.45985401
62;28;82.77372263
63;28;84.08759124
64;28;85.40145985
65;28;86.71532847
66;28;88.02919708
67;28;89.34306569
68;28;90.65693431
69;28;91.97080292
70;28;93.28467153
71;28;94.59854015
72;28;95.91240876
73;28;97.22627737
74;28;98.54014599
75;28;99.8540146
76;28;101.1678832
77;28;102.4817518
78;28;103.7956204
79;28;105.1094891
80;28;106.4233577
81;28;107.7372263
82;28;109.0510949
83;28;110.3649635
84;28;111.6788321
85;28;112.9927007
86;28;114.3065693
87;28;115.620438
88;28;116.9343066
89;28;118.2481752
90;28;119.5620438
91;28;120.8759124
92;28;122.189781
93;28;123.5036496
94;28;124.8175182
95;28;126.1313869
96;28;127.4452555
97;28;128.7591241
98;28;130.0729927
99;28;131.3868613
100;28;132.7007299
101;28;134.0145985
102;28;135.3284672
103;28;136.6423358
104;28;137.9562044
105;28;139.270073
106;28;140.5839416
107;28;141.8978102
108;28;143.2116788
109;28;144.5255474
110;28;145.8394161
111;28;147.1532847
112;28;148.4671533
113;28;149.7810219
114;28;151.0948905
115;28;152.4087591
116;28;153.7226277
117;28;155.0364964
118;28;156.350365
119;28;157.6642336
120;28;158.9781022
121;28;160.2919708
122;28;161.6058394
123;28;162.919708
124;28;164.2335766
125;28;165.5474453
126;28;166.8613139
127;28;168.1751825
128;28;169.4890511
129;28;170.8029197
130;28;172.1167883
131;28;173.4306569
132;28;174.7445255
133;28;176.0583942
134;28;177.3722628
135;28;178.6861314
136;28;180
0;29;1.538461538
1;29;3.076923077
2;29;4.615384615
3;29;6.153846154
4;29;7.692307692
5;29;9.230769231
6;29;10.76923077
7;29;12.30769231
8;29;13.84615385
9;29;15.38461538
10;29;16.92307692
11;29;18.46153846
12;29;20
13;29;21.53846154
14;29;23.07692308
15;29;24.61538462
16;29;26.15384615
17;29;27.69230769
18;29;29.23076923
19;29;30.76923077
20;29;32.30769231
21;29;33.84615385
22;29;35.38461538
23;29;36.92307692
24;29;38.46153846
25;29;40
26;29;41.53846154
27;29;43.07692308
28;29;44.61538462
29;29;46.15384615
30;29;47.69230769
31;29;49.23076923
32;29;50.76923077
33;29;52.30769231
34;29;53.84615385
35;29;55.38461538
36;29;56.92307692
37;29;58.46153846
38;29;60
39;29;61.53846154
40;29;63.07692308
41;29;64.61538462
42;29;66.15384615
43;29;67.69230769
44;29;69.23076923
45;29;70.76923077
46;29;72.30769231
47;29;73.84615385
48;29;75.38461538
49;29;76.92307692
50;29;78.46153846
51;29;80
52;29;81.53846154
53;29;83.07692308
54;29;84.61538462
55;29;86.15384615
56;29;87.69230769
57;29;89.23076923
58;29;90.76923077
59;29;92.30769231
60;29;93.84615385
61;29;95.38461538
62;29;96.92307692
63;29;98.46153846
64;29;100
65;29;101.5384615
66;29;103.0769231
67;29;104.6153846
68;29;106.1538462
69;29;107.6923077
70;29;109.2307692
71;29;110.7692308
72;29;112.3076923
73;29;113.8461538
74;29;115.3846154
75;29;116.9230769
76;29;118.4615385
77;29;120
78;29;121.5384615
79;29;123.0769231
80;29;124.6153846
81;29;126.1538462
82;29;127.6923077
83;29;129.2307692
84;29;130.7692308
85;29;132.3076923
86;29;133.8461538
87;29;135.3846154
88;29;136.9230769
89;29;138.4615385
90;29;140
0;30;1.49122807
1;30;2.98245614
2;30;4.473684211
3;30;5.964912281
4;30;7.456140351
5;30;8.947368421
6;30;10.43859649
7;30;11.92982456
8;30;13.42105263
9;30;14.9122807
10;30;16.40350877
11;30;17.89473684
12;30;19.38596491
13;30;20.87719298
14;30;22.36842105
15;30;23.85964912
16;30;25.35087719
17;30;26.84210526
18;30;28.33333333
19;30;29.8245614
20;30;31.31578947
21;30;32.80701754
22;30;34.29824561
23;30;35.78947368
24;30;37.28070175
25;30;38.77192982
26;30;40.26315789
27;30;41.75438596
28;30;43.24561404
29;30;44.73684211
30;30;46.22807018
31;30;47.71929825
32;30;49.21052632
33;30;50.70175439
34;30;52.19298246
35;30;53.68421053
36;30;55.1754386
37;30;56.66666667
38;30;58.15789474
39;30;59.64912281
40;30;61.14035088
41;30;62.63157895
42;30;64.12280702
43;30;65.61403509
44;30;67.10526316
45;30;68.59649123
46;30;70.0877193
47;30;71.57894737
48;30;73.07017544
49;30;74.56140351
50;30;76.05263158
51;30;77.54385965
52;30;79.03508772
53;30;80.52631579
54;30;82.01754386
55;30;83.50877193
56;30;85
57;30;86.49122807
58;30;87.98245614
59;30;89.47368421
60;30;90.96491228
61;30;92.45614035
62;30;93.94736842
63;30;95.43859649
64;30;96.92982456
65;30;98.42105263
66;30;99.9122807
67;30;101.4035088
68;30;102.8947368
69;30;104.3859649
70;30;105.877193
71;30;107.3684211
72;30;108.8596491
73;30;110.3508772
74;30;111.8421053
75;30;113.3333333
76;30;114.8245614
77;30;116.3157895
78;30;117.8070175
79;30;119.2982456
80;30;120.7894737
81;30;122.2807018
82;30;123.7719298
83;30;125.2631579
84;30;126.754386
85;30;128.245614
86;30;129.7368421
87;30;131.2280702
88;30;132.7192982
89;30;134.2105263
90;30;135.7017544
91;30;137.1929825
92;30;138.6842105
93;30;140.1754386
94;30;141.6666667
95;30;143.1578947
96;30;144.6491228
97;30;146.1403509
98;30;147.6315789
99;30;149.122807
100;30;150.6140351
101;30;152.1052632
102;30;153.5964912
103;30;155.0877193
104;30;156.5789474
105;30;158.0701754
106;30;159.5614035
107;30;161.0526316
108;30;162.5438596
109;30;164.0350877
110;30;165.5263158
111;30;167.0175439
112;30;168.5087719
113;30;170
0;31;2.018348624
1;31;4.036697248
2;31;6.055045872
3;31;8.073394495
4;31;10.09174312
5;31;12.11009174
6;31;14.12844037
7;31;16.14678899
8;31;18.16513761
9;31;20.18348624
10;31;22.20183486
11;31;24.22018349
12;31;26.23853211
13;31;28.25688073
14;31;30.27522936
15;31;32.29357798
16;31;34.31192661
17;31;36.33027523
18;31;38.34862385
19;31;40.36697248
20;31;42.3853211
21;31;44.40366972
22;31;46.42201835
23;31;48.44036697
24;31;50.4587156
25;31;52.47706422
26;31;54.49541284
27;31;56.51376147
28;31;58.53211009
29;31;60.55045872
30;31;62.56880734
31;31;64.58715596
32;31;66.60550459
33;31;68.62385321
34;31;70.64220183
35;31;72.66055046
36;31;74.67889908
37;31;76.69724771
38;31;78.71559633
39;31;80.73394495
40;31;82.75229358
41;31;84.7706422
42;31;86.78899083
43;31;88.80733945
44;31;90.82568807
45;31;92.8440367
46;31;94.86238532
47;31;96.88073394
48;31;98.89908257
49;31;100.9174312
50;31;102.9357798
51;31;104.9541284
52;31;106.9724771
53;31;108.9908257
54;31;111.0091743
55;31;113.0275229
56;31;115.0458716
57;31;117.0642202
58;31;119.0825688
59;31;121.1009174
60;31;123.1192661
61;31;125.1376147
62;31;127.1559633
63;31;129.1743119
64;31;131.1926606
65;31;133.2110092
66;31;135.2293578
67;31;137.2477064
68;31;139.266055
69;31;141.2844037
70;31;143.3027523
71;31;145.3211009
72;31;147.3394495
73;31;149.3577982
74;31;151.3761468
75;31;153.3944954
76;31;155.412844
77;31;157.4311927
78;31;159.4495413
79;31;161.4678899
80;31;163.4862385
81;31;165.5045872
82;31;167.5229358
83;31;169.5412844
84;31;171.559633
85;31;173.5779817
86;31;175.5963303
87;31;177.6146789
88;31;179.6330275
89;31;181.6513761
90;31;183.6697248
91;31;185.6880734
92;31;187.706422
93;31;189.7247706
94;31;191.7431193
95;31;193.7614679
96;31;195.7798165
97;31;197.7981651
98;31;199.8165138
99;31;201.8348624
100;31;203.853211
101;31;205.8715596
102;31;207.8899083
103;31;209.9082569
104;31;211.9266055
105;31;213.9449541
106;31;215.9633028
107;31;217.9816514
108;31;220
0;32;1.40625
1;32;2.8125
2;32;4.21875
3;32;5.625
4;32;7.03125
5;32;8.4375
6;32;9.84375
7;32;11.25
8;32;12.65625
9;32;14.0625
10;32;15.46875
11;32;16.875
12;32;18.28125
13;32;19.6875
14;32;21.09375
15;32;22.5
16;32;23.90625
17;32;25.3125
18;32;26.71875
19;32;28.125
20;32;29.53125
21;32;30.9375
22;32;32.34375
23;32;33.75
24;32;35.15625
25;32;36.5625
26;32;37.96875
27;32;39.375
28;32;40.78125
29;32;42.1875
30;32;43.59375
31;32;45
32;32;46.40625
33;32;47.8125
34;32;49.21875
35;32;50.625
36;32;52.03125
37;32;53.4375
38;32;54.84375
39;32;56.25
40;32;57.65625
41;32;59.0625
42;32;60.46875
43;32;61.875
44;32;63.28125
45;32;64.6875
46;32;66.09375
47;32;67.5
48;32;68.90625
49;32;70.3125
50;32;71.71875
51;32;73.125
52;32;74.53125
53;32;75.9375
54;32;77.34375
55;32;78.75
56;32;80.15625
57;32;81.5625
58;32;82.96875
59;32;84.375
60;32;85.78125
61;32;87.1875
62;32;88.59375
63;32;90
64;32;91.40625
65;32;92.8125
66;32;94.21875
67;32;95.625
68;32;97.03125
69;32;98.4375
70;32;99.84375
71;32;101.25
72;32;102.65625
73;32;104.0625
74;32;105.46875
75;32;106.875
76;32;108.28125
77;32;109.6875
78;32;111.09375
79;32;112.5
80;32;113.90625
81;32;115.3125
82;32;116.71875
83;32;118.125
84;32;119.53125
85;32;120.9375
86;32;122.34375
87;32;123.75
88;32;125.15625
89;32;126.5625
90;32;127.96875
91;32;129.375
92;32;130.78125
93;32;132.1875
94;32;133.59375
95;32;135
96;32;136.40625
97;32;137.8125
98;32;139.21875
99;32;140.625
100;32;142.03125
101;32;143.4375
102;32;144.84375
103;32;146.25
104;32;147.65625
105;32;149.0625
106;32;150.46875
107;32;151.875
108;32;153.28125
109;32;154.6875
110;32;156.09375
111;32;157.5
112;32;158.90625
113;32;160.3125
114;32;161.71875
115;32;163.125
116;32;164.53125
117;32;165.9375
118;32;167.34375
119;32;168.75
120;32;170.15625
121;32;171.5625
122;32;172.96875
123;32;174.375
124;32;175.78125
125;32;177.1875
126;32;178.59375
127;32;180
0;33;1.287878788
1;33;2.575757576
2;33;3.863636364
3;33;5.151515152
4;33;6.439393939
5;33;7.727272727
6;33;9.015151515
7;33;10.3030303
8;33;11.59090909
9;33;12.87878788
10;33;14.16666667
11;33;15.45454545
12;33;16.74242424
13;33;18.03030303
14;33;19.31818182
15;33;20.60606061
16;33;21.89393939
17;33;23.18181818
18;33;24.46969697
19;33;25.75757576
20;33;27.04545455
21;33;28.33333333
22;33;29.62121212
23;33;30.90909091
24;33;32.1969697
25;33;33.48484848
26;33;34.77272727
27;33;36.06060606
28;33;37.34848485
29;33;38.63636364
30;33;39.92424242
31;33;41.21212121
32;33;42.5
33;33;43.78787879
34;33;45.07575758
35;33;46.36363636
36;33;47.65151515
37;33;48.93939394
38;33;50.22727273
39;33;51.51515152
40;33;52.8030303
41;33;54.09090909
42;33;55.37878788
43;33;56.66666667
44;33;57.95454545
45;33;59.24242424
46;33;60.53030303
47;33;61.81818182
48;33;63.10606061
49;33;64.39393939
50;33;65.68181818
51;33;66.96969697
52;33;68.25757576
53;33;69.54545455
54;33;70.83333333
55;33;72.12121212
56;33;73.40909091
57;33;74.6969697
58;33;75.98484848
59;33;77.27272727
60;33;78.56060606
61;33;79.84848485
62;33;81.13636364
63;33;82.42424242
64;33;83.71212121
65;33;85
66;33;86.28787879
67;33;87.57575758
68;33;88.86363636
69;33;90.15151515
70;33;91.43939394
71;33;92.72727273
72;33;94.01515152
73;33;95.3030303
74;33;96.59090909
75;33;97.87878788
76;33;99.16666667
77;33;100.4545455
78;33;101.7424242
79;33;103.030303
80;33;104.3181818
81;33;105.6060606
82;33;106.8939394
83;33;108.1818182
84;33;109.469697
85;33;110.7575758
86;33;112.0454545
87;33;113.3333333
88;33;114.6212121
89;33;115.9090909
90;33;117.1969697
91;33;118.4848485
92;33;119.7727273
93;33;121.0606061
94;33;122.3484848
95;33;123.6363636
96;33;124.9242424
97;33;126.2121212
98;33;127.5
99;33;128.7878788
100;33;130.0757576
101;33;131.3636364
102;33;132.6515152
